StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,demo_gender,demo_gender_10_TEXT,demo_yob,demo_state,demo_educ,demo_race,demo_eth,demo_browser_Browser,demo_browser_Version,demo_browser_Operating System,demo_browser_Resolution,demo_timer_First Click,demo_timer_Last Click,demo_timer_Page Submit,demo_timer_Click Count,ac_nonsense_1,ac_nonsense_timer_First Click,ac_nonsense_timer_Last Click,ac_nonsense_timer_Page Submit,ac_nonsense_timer_Click Count,ac_imc,ac_imc_timer_First Click,ac_imc_timer_Last Click,ac_imc_timer_Page Submit,ac_imc_timer_Click Count,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,tipi_timer_First Click,tipi_timer_Last Click,tipi_timer_Page Submit,tipi_timer_Click Count,color_rank_1,color_rank_2,color_rank_3,color_rank_4,color_rank_5,color_rank_7,color_rank_6,stack_blocks,stack_blocks_timer_First Click,stack_blocks_timer_Last Click,stack_blocks_timer_Page Submit,stack_blocks_timer_Click Count,heatmap_1_x,heatmap_1_y,heatmap_2_x,heatmap_2_y,heatmap_3_x,heatmap_3_y,heatmap_4_x,heatmap_4_y,heatmap_5_x,heatmap_5_y,heatmap_6_x,heatmap_6_y,feedback,SOURCE
2023-03-02 21:50:56,2023-03-02 21:50:56,Survey Test,100,0,True,2023-03-02 21:50:56,R_d6ZG0SBp0pZ4vEa,test,,Non-binary,,1933,Idaho,High school graduate,"White,Unknown",Hispanic or Latinx,ultricies,malesuada,fringilla,tincidunt,4.92,5.93,8.82,2,Strongly Agree,0.72,9.81,3.48,5,Brown,1.4,9.97,5.48,50,Disagree a little,Neither agree nor disagree,Disagree strongly,Neither agree nor disagree,Disagree moderately,Neither agree nor disagree,Disagree a little,Disagree strongly,Disagree strongly,Disagree moderately,2,5.78,3.96,14,7,4,3,6,5,1,2,9,1.68,8.21,2.39,46,64,369,496,7,182,486,165,221,463,43,111,336,Scelerisque sapien laoreet? Cras dignissim quis quam nullam nulla? Vivamus ultrices iaculis sollicitudin neque.,
2023-03-02 21:50:56,2023-03-02 21:50:56,Survey Test,100,0,True,2023-03-02 21:50:56,R_3WxA27RBtOFUBXo,test,,Do not wish to report,,1900,Kentucky,Prefer not to say,"Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Prefer not to say",Not Hispanic or Latinx,consequat,facilisis,fringilla,vulputate,2.05,2.09,4.19,42,Strongly Disagree,5.66,9.95,5.91,28,Green,4.7,9.2,5.47,26,Disagree strongly,Agree a little,Neither agree nor disagree,Neither agree nor disagree,Agree moderately,Disagree moderately,Disagree a little,Agree strongly,Neither agree nor disagree,Disagree strongly,4.44,5.14,7.39,41,1,6,7,2,5,4,3,8,1.74,2.36,3.97,19,493,168,288,160,380,275,302,422,301,113,175,130,"Nullam potenti tincidunt. Cursus? Suscipit! Maecenas. Diam placerat ultrices facilisis? Erat, placerat.",
2023-03-02 21:50:56,2023-03-02 21:50:56,Survey Test,100,0,True,2023-03-02 21:50:56,R_3DG91tH7KAgYsxU,test,,Non-binary,,2007,Alabama,Prefer not to say,"Black or African-American,White,Unknown,Prefer not to say",Prefer not to say,pellentesque,consectetuer,tincidunt,tincidunt,3.66,5.51,5.06,28,Strongly Disagree,0.88,3.82,3.4,31,Green,3.93,4.01,9.85,33,Agree moderately,Agree moderately,Agree strongly,Neither agree nor disagree,Agree strongly,Disagree strongly,Disagree moderately,Disagree a little,Neither agree nor disagree,Disagree moderately,2.95,5.12,9.65,11,4,5,1,3,6,2,7,4,0.07,7.6,2.4,28,338,292,161,140,498,178,76,432,345,297,381,175,Porttitor montes neque egestas. Id tempora ultrices. Tempora scelerisque temporibus. Maecenas iaculis? Fusce tortor.,
2023-03-02 21:50:56,2023-03-02 21:50:56,Survey Test,100,0,True,2023-03-02 21:50:56,R_8kOTgTrIa1WBE3k,test,,Prefer to self-describe,Cursus eleifend nullam temporibus? Tempora pharetra ipsum morbi mi morbi odio elit neque. At pharetra.,1973,Arizona,GED or equivalent,"Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Prefer not to say,dignissim,tincidunt,scelerisque,ridiculus,1.84,5.44,8.56,1,Disagree,6.13,9.23,8.33,44,Yellow,9.23,9.94,9.3,0,Agree moderately,Agree a little,Agree strongly,Neither agree nor disagree,Agree strongly,Agree a little,Agree a little,Agree moderately,Disagree strongly,Disagree strongly,6.11,8.48,8.39,47,5,7,3,2,4,6,1,1,4.33,5.93,4.8,25,136,155,351,173,87,156,272,74,377,207,244,463,"Odio sem rhoncus, ac, tempora consequat felis phasellus eros et. Magna volutpat.",
2023-03-02 21:50:56,2023-03-02 21:50:56,Survey Test,100,0,True,2023-03-02 21:50:56,R_2rtVG6i8QRaTjb8,test,,Woman,,1911,Florida,Prefer not to say,"Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Hispanic or Latinx,phasellus,scelerisque,ultricies,consequat,7.38,8.12,8.78,42,Strongly Disagree,9.58,9.96,9.64,17,Green,2.37,9.61,5.53,49,Neither agree nor disagree,Disagree a little,Neither agree nor disagree,Disagree moderately,Agree moderately,Agree strongly,Disagree moderately,Agree a little,Disagree strongly,Disagree strongly,6.59,9.48,9.32,20,1,6,7,3,4,5,2,3,6.91,9.7,9.9,0,484,285,7,115,238,257,141,10,411,382,218,268,Cursus proin. Arcu fringilla montes felis. Consectetuer nulla consectetuer vivamus massa? Pharetra dolorem.,
2023-03-02 21:50:57,2023-03-02 21:50:57,Survey Test,100,0,True,2023-03-02 21:50:57,R_cv99BzA9jsGXbaC,test,,Man,,2020,North Carolina,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Asian,Unknown",Hispanic or Latinx,scelerisque,fermentum,facilisis,sollicitudin,5.02,7.11,6.2,2,Agree,1.8,5.42,2.44,36,Brown,5.8,8.87,6.44,17,Agree moderately,Disagree a little,Disagree moderately,Disagree a little,Neither agree nor disagree,Agree strongly,Disagree moderately,Disagree a little,Neither agree nor disagree,Disagree strongly,0.85,9.28,6.96,23,2,4,1,7,3,5,6,1,1.97,5.02,3.33,40,240,46,392,246,163,228,242,177,161,404,444,239,"Vel wisi proin laoreet ultrices eleifend. Bibendum molestie, eleifend volutpat et eros.",
2023-03-02 21:50:57,2023-03-02 21:50:57,Survey Test,100,0,True,2023-03-02 21:50:57,R_20rET5gKxYuSPiK,test,,Do not wish to report,,1973,Ohio,High school graduate,"American Indian or Alaska Native,White,Unknown",Prefer not to say,curabitur,dignissim,imperdiet,suspendisse,9.8,9.83,9.83,0,Strongly Agree,4.79,6.48,6.29,30,Yellow,2.87,9.6,4.07,41,Agree moderately,Agree strongly,Agree a little,Agree moderately,Disagree a little,Disagree moderately,Agree moderately,Agree a little,Agree moderately,Agree strongly,1.47,5.47,3.45,5,3,6,5,4,7,1,2,6,6.01,8.78,8.51,9,259,198,419,213,348,166,134,410,474,119,434,405,"Placerat morbi gravida id, magna posuere culpa commodo mauris euismod orci felis neque eu justo.",
2023-03-02 21:50:57,2023-03-02 21:50:57,Survey Test,100,0,True,2023-03-02 21:50:57,R_7WZPoAI8lZokuua,test,,Woman,,1983,Tennessee,"Associate Degree: Occupational, Technical, or Vocational Program","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,tincidunt,accusamus,dignissim,convallis,9.57,9.73,9.99,31,Strongly Disagree,8.77,9.78,9.58,35,Green,2.98,3.99,3.41,3,Disagree moderately,Disagree a little,Neither agree nor disagree,Agree strongly,Agree a little,Agree moderately,Agree a little,Disagree a little,Disagree strongly,Agree a little,1.43,9.57,6.84,3,3,6,5,1,2,4,7,2,2.78,9.02,3.04,49,494,220,396,90,81,12,333,48,448,261,167,376,Laoreet accumsan. Blandit wisi ultrices. Praesent? Ullamcorper auctor bibendum temporibus.,
2023-03-02 21:50:57,2023-03-02 21:50:57,Survey Test,100,0,True,2023-03-02 21:50:57,R_cZ3zYeXp4y2QkGa,test,,Non-binary,,1903,Kansas,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,scelerisque,dignissim,consectetuer,accusamus,8.35,9.15,8.46,48,Agree,1.12,3.87,7.25,46,Orange,3.25,3.59,8.37,1,Disagree strongly,Agree a little,Neither agree nor disagree,Disagree strongly,Agree moderately,Agree moderately,Neither agree nor disagree,Neither agree nor disagree,Agree a little,Disagree strongly,4.54,6.5,6.93,6,6,4,5,2,3,1,7,4,8.4,9.06,8.55,30,361,190,163,182,438,32,33,228,113,453,172,12,Accusamus dolor. Convallis? Vel sem volutpat fusce diam neque enim magna.,
2023-03-02 21:50:57,2023-03-02 21:50:57,Survey Test,100,0,True,2023-03-02 21:50:57,R_3PEsjcm46wfkflA,test,,Woman,,1946,Pennsylvania,GED or equivalent,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White",Unknown,tincidunt,suspendisse,sollicitudin,convallis,1.59,4.71,7.17,12,Strongly Agree,5.99,9.4,9.96,31,Red,0.47,9.53,2.92,43,Disagree a little,Neither agree nor disagree,Disagree moderately,Disagree strongly,Agree a little,Agree moderately,Disagree a little,Agree a little,Disagree strongly,Disagree strongly,3.92,8.46,6.94,21,3,1,5,6,4,2,7,4,8.72,9.77,8.95,10,474,464,137,152,29,310,197,467,182,434,327,411,Pellentesque. Volutpat temporibus pellentesque curabitur ultricies quis! Ac mattis faucibus diam? Lectus duis.,
2023-03-02 21:50:57,2023-03-02 21:50:58,Survey Test,100,1,True,2023-03-02 21:50:58,R_6VkfoSyA7N15pqe,test,,Man,,2017,Texas,"Professional School Degree (Example: MD, DDS, DVM, JD)","Asian,Black or African-American,White,Unknown",Hispanic or Latinx,vestibulum,convallis,vulputate,consequat,0.98,8.86,9.42,16,Agree,4.46,9.28,7.98,27,Brown,0.54,5.44,0.94,41,Disagree a little,Agree a little,Disagree strongly,Agree a little,Agree a little,Agree moderately,Agree a little,Disagree strongly,Agree moderately,Disagree moderately,3.66,8.38,5.67,50,3,5,4,1,6,7,2,8,1.53,2.38,9.65,28,79,236,18,139,217,14,264,350,183,233,262,259,Viverra aenean! Diam augue quam potenti ultricies turpis justo pede pede massa nulla pretium.,
2023-03-02 21:50:58,2023-03-02 21:50:58,Survey Test,100,0,True,2023-03-02 21:50:58,R_dhx98MQjId5SW3A,test,,Prefer to self-describe,Odio montes suspendisse suscipit. Accusamus? Vestibulum arcu nonummy odio vestibulum montes augue.,1930,Maryland,"Professional School Degree (Example: MD, DDS, DVM, JD)","Native Hawaiian or Other Pacific Islander,White",Not Hispanic or Latinx,ultricies,imperdiet,vestibulum,porttitor,5.29,7.23,5.55,36,Strongly Disagree,2.75,7.56,4.91,19,Blue,5.17,6.52,7.6,20,Disagree strongly,Agree a little,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Disagree a little,Agree moderately,Agree a little,Agree strongly,Agree strongly,4.48,4.68,6.77,21,4,2,6,7,1,3,5,2,8.19,9.76,8.3,11,131,264,281,354,202,203,442,144,298,313,219,76,"Ultrices. Felis vivamus, a. Facilisi praesent! Imperdiet neque scelerisque consequat.",
2023-03-02 21:50:58,2023-03-02 21:50:58,Survey Test,100,0,True,2023-03-02 21:50:58,R_diBr4zBeBg2RLEy,test,,Prefer to self-describe,Mattis rhoncus? Purus enim non dolorem vel et elementum erat aliquam.,1912,Oregon,"Some college, no degree","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,vulputate,porttitor,imperdiet,ullamcorper,3.42,6.55,6.24,36,Strongly Agree,5.34,5.97,9.34,27,Orange,4.3,6.34,7.15,7,Neither agree nor disagree,Agree strongly,Disagree moderately,Disagree moderately,Agree a little,Disagree moderately,Disagree moderately,Disagree strongly,Disagree strongly,Neither agree nor disagree,2.52,5.53,9.29,29,2,7,5,1,6,3,4,1,6.93,8.75,7.68,6,134,220,13,417,411,81,186,13,330,380,144,300,Magna. Dapibus proin! Vel consequat vehicula sed aliquet auctor eros ipsum suspendisse! Sem elit per.,
2023-03-02 21:50:58,2023-03-02 21:50:58,Survey Test,100,0,True,2023-03-02 21:50:58,R_bfk3yZvhqYpPBxY,test,,Do not wish to report,,1927,Arizona,Prefer not to say,"Native Hawaiian or Other Pacific Islander,White,Unknown",Unknown,venenatis,ultricies,convallis,accusamus,1.6,8.36,9.29,14,Strongly Agree,3.29,5.06,7.4,1,Brown,5.48,6.27,9.64,0,Disagree moderately,Agree strongly,Disagree strongly,Agree strongly,Agree a little,Agree moderately,Disagree strongly,Agree moderately,Agree moderately,Agree strongly,7.22,9.25,8.66,42,5,2,7,6,3,1,4,2,7.23,7.6,7.6,3,340,114,105,19,189,489,250,382,285,71,101,7,Iaculis! Blandit imperdiet malesuada volutpat! Imperdiet? Mauris lectus! Bibendum cras viverra vitae? Ultrices platea rutrum.,
2023-03-02 21:50:58,2023-03-02 21:50:58,Survey Test,100,0,True,2023-03-02 21:50:58,R_3Xb5nCgWJ5Bi7UW,test,,Do not wish to report,,1978,Pennsylvania,"Associate Degree: Occupational, Technical, or Vocational Program","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Prefer not to say",Prefer not to say,porttitor,vestibulum,curabitur,curabitur,7.49,8.83,9.52,32,Disagree,2.51,4.55,6.21,44,Red,3.93,9.15,4.83,28,Neither agree nor disagree,Disagree moderately,Disagree moderately,Agree a little,Agree strongly,Agree moderately,Agree a little,Agree a little,Disagree a little,Disagree strongly,4.14,8.2,5.96,8,3,7,2,5,6,4,1,8,7.26,8.43,8.38,9,222,261,450,102,245,152,11,440,247,412,234,414,"Molestie non. Dapibus amet faucibus ante. Tempor ullamcorper, pharetra volutpat.",
2023-03-02 21:50:58,2023-03-02 21:50:58,Survey Test,100,0,True,2023-03-02 21:50:59,R_eP6VoZlHTzE8ik6,test,,Non-binary,,1974,Nevada,"Some college, no degree","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander",Unknown,temporibus,fermentum,consequat,consequat,0.27,3.94,2.66,24,Strongly Agree,7.6,8.97,8.14,4,Brown,3.38,4.88,7.92,11,Agree a little,Agree moderately,Disagree strongly,Disagree a little,Neither agree nor disagree,Agree strongly,Agree a little,Agree strongly,Agree a little,Disagree a little,2.14,4.82,9.35,47,3,1,2,4,6,7,5,3,6.44,7.17,8.73,0,321,415,73,407,46,34,37,464,246,439,352,271,Tortor. Non diam laoreet gravida elementum. Ridiculus? Luctus! Magna nunc primis.,
2023-03-02 21:50:59,2023-03-02 21:50:59,Survey Test,100,0,True,2023-03-02 21:50:59,R_4YPDR5eXOgJLMOi,test,,Do not wish to report,,1900,Nevada,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander",Not Hispanic or Latinx,sollicitudin,ultricies,consectetuer,consequat,0.17,6.21,2.15,38,Strongly Disagree,4.64,5.48,8.15,0,Red,2.98,4.51,7.51,25,Disagree moderately,Agree a little,Disagree strongly,Agree strongly,Disagree a little,Disagree a little,Disagree a little,Agree a little,Disagree strongly,Disagree strongly,6.39,9.29,8.05,11,7,6,2,5,4,1,3,3,5.9,7.9,9.26,39,412,238,46,95,128,58,193,218,347,421,150,59,Metus ante commodo quis proin! Turpis ultricies. Posuere ligula. Tempor.,
2023-03-02 21:50:59,2023-03-02 21:50:59,Survey Test,100,0,True,2023-03-02 21:50:59,R_9GJdqwVOZQRAicC,test,,Do not wish to report,,1937,North Carolina,"Doctoral Degree (Example: PhD, EdD)","American Indian or Alaska Native,Asian,Unknown,Prefer not to say",Unknown,vestibulum,vestibulum,sollicitudin,fringilla,6.71,6.77,8.2,25,Strongly Disagree,3.11,4.88,4.15,5,Orange,5.62,8.93,5.82,26,Disagree a little,Agree strongly,Agree strongly,Disagree strongly,Neither agree nor disagree,Agree moderately,Disagree moderately,Disagree a little,Agree moderately,Disagree moderately,5.4,6.88,7.89,37,2,3,7,5,6,1,4,4,8.27,9.1,9.3,8,11,467,425,171,87,78,327,438,180,87,178,326,"Phasellus cursus ab sapien, sagittis iaculis vehicula lectus porttitor sollicitudin euismod.",
2023-03-02 21:50:59,2023-03-02 21:50:59,Survey Test,100,0,True,2023-03-02 21:50:59,R_7VbrqEivq1SHy7A,test,,Prefer to self-describe,Tempus primis etiam facilisi consequat tellus tincidunt gravida! Suscipit nulla pede? Accusamus.,1955,Illinois,"Associate Degree: Occupational, Technical, or Vocational Program","American Indian or Alaska Native,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Hispanic or Latinx,scelerisque,fermentum,imperdiet,imperdiet,8.52,8.65,9.45,39,Strongly Agree,1.2,9.72,6.53,22,Red,5.5,5.7,6.88,43,Neither agree nor disagree,Disagree moderately,Agree moderately,Disagree moderately,Disagree a little,Agree a little,Disagree a little,Agree a little,Neither agree nor disagree,Neither agree nor disagree,2.4,8.13,6.3,3,1,6,3,5,7,2,4,2,8.06,8.56,9.03,23,158,99,52,477,366,219,304,499,223,429,314,65,Posuere? Aliquam odio vivamus! Nulla nonummy platea nunc viverra est.,
2023-03-02 21:50:59,2023-03-02 21:50:59,Survey Test,100,0,True,2023-03-02 21:50:59,R_5C5zmtJjVflfrcW,test,,Woman,,2019,Washington,Prefer not to say,"American Indian or Alaska Native,Asian,Black or African-American,White,Unknown,Prefer not to say",Unknown,vulputate,vulputate,accusamus,fringilla,4.46,9.07,7.89,34,Strongly Agree,7.94,8.5,8.27,7,Red,7.23,9.56,7.6,15,Agree a little,Agree a little,Disagree strongly,Disagree strongly,Disagree a little,Agree strongly,Disagree moderately,Agree strongly,Disagree a little,Disagree a little,6.57,9.3,9.36,22,1,7,4,6,5,3,2,3,6.65,6.8,8.77,25,140,122,118,125,290,189,428,122,485,53,337,388,"Etiam ante massa, euismod risus etiam volutpat nonummy mattis ut ultricies rutrum facilisis egestas arcu.",
2023-03-02 21:50:59,2023-03-02 21:50:59,Survey Test,100,0,True,2023-03-02 21:51:00,R_5BaFoUcap2I0aGO,test,,Man,,1950,Georgia,GED or equivalent,"American Indian or Alaska Native,White,Prefer not to say",Hispanic or Latinx,fermentum,consectetuer,curabitur,ullamcorper,0.45,3.89,2.32,10,Strongly Agree,5.41,7.39,5.58,41,Orange,1.05,4.99,9.92,8,Disagree strongly,Disagree strongly,Agree moderately,Agree strongly,Agree a little,Agree a little,Agree strongly,Agree moderately,Agree moderately,Agree strongly,9.84,9.85,9.97,2,3,6,1,4,7,2,5,3,1.26,7.19,5.52,4,328,172,171,300,66,391,425,112,210,131,414,423,Molestie nibh posuere atque donec metus. Elementum dui eget eleifend mauris.,
2023-03-02 21:51:00,2023-03-02 21:51:00,Survey Test,100,0,True,2023-03-02 21:51:00,R_6zewoMr0HVZX6zs,test,,Prefer to self-describe,Morbi. Sagittis quam natoque cursus. Massa temporibus sagittis! Leo laoreet? Dapibus consectetuer scelerisque fermentum. In.,1988,New Mexico,GED or equivalent,"Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,facilisis,convallis,venenatis,imperdiet,2.09,5.36,8.23,22,Strongly Disagree,9.08,9.39,9.84,42,Red,2.61,6,7,31,Neither agree nor disagree,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Disagree a little,Agree moderately,Agree moderately,Disagree a little,Disagree moderately,Disagree moderately,4.81,8.33,9.46,10,6,2,3,1,5,4,7,6,6.73,7.26,6.84,25,22,489,304,362,271,243,231,154,416,288,93,363,Suspendisse duis fringilla pretium posuere duis aliquam maecenas. Elementum rutrum turpis integer euismod fringilla.,
2023-03-02 21:51:00,2023-03-02 21:51:00,Survey Test,100,0,True,2023-03-02 21:51:00,R_2mXSJyxY7SAAFmK,test,,Non-binary,,1909,New Hampshire,"Doctoral Degree (Example: PhD, EdD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Not Hispanic or Latinx,convallis,vulputate,curabitur,accusamus,0.31,1.76,2.91,3,Disagree,1.31,7.74,5.77,30,Green,5.13,8.51,9.55,8,Agree strongly,Disagree a little,Disagree a little,Disagree strongly,Neither agree nor disagree,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Disagree a little,5.57,9.39,6.4,33,5,4,2,7,1,6,3,7,8.66,8.93,9.05,45,463,395,217,233,48,91,215,320,267,408,434,336,"Tempora imperdiet sapien eget vivamus malesuada arcu quis? Et, curabitur tempor eu molestie molestie neque.",
2023-03-02 21:51:00,2023-03-02 21:51:00,Survey Test,100,0,True,2023-03-02 21:51:00,R_56C1uR4g5xjXMgK,test,,Woman,,1913,Missouri,Associate Degree: Academic Program,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,scelerisque,malesuada,ridiculus,tincidunt,7.66,9.32,8.73,13,Disagree,2.68,3.24,5.36,9,Green,0.38,2.61,6.23,26,Agree a little,Disagree a little,Agree strongly,Neither agree nor disagree,Agree a little,Neither agree nor disagree,Disagree moderately,Disagree a little,Agree a little,Disagree a little,5.17,8.4,9.77,16,7,3,1,5,2,6,4,6,0.3,2.81,9,12,308,41,71,325,283,444,207,172,330,131,337,154,Pede consectetuer posuere consequat ultricies ut risus temporibus facilisi id justo. Consectetuer egestas blandit.,
2023-03-02 21:51:00,2023-03-02 21:51:00,Survey Test,100,0,True,2023-03-02 21:51:00,R_3fImvl1sOJRGIfk,test,,Woman,,1929,West Virginia,Prefer not to say,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,sollicitudin,imperdiet,porttitor,porttitor,2.95,5.13,7.2,39,Strongly Agree,1.79,8.32,1.92,16,Red,7.78,9.78,8.03,31,Agree a little,Neither agree nor disagree,Agree strongly,Agree strongly,Disagree moderately,Disagree strongly,Agree strongly,Disagree strongly,Disagree strongly,Disagree moderately,9.89,9.96,9.91,0,7,5,1,4,3,6,2,9,3.17,9.03,5.22,11,439,362,56,172,208,58,420,273,271,33,326,393,Urna faucibus suspendisse culpa velit porta eu ut tellus vivamus nec.,
2023-03-02 21:51:00,2023-03-02 21:51:00,Survey Test,100,0,True,2023-03-02 21:51:01,R_cZpO4krLf57pFdQ,test,,Woman,,1956,West Virginia,"Doctoral Degree (Example: PhD, EdD)","Native Hawaiian or Other Pacific Islander,White,Unknown",Hispanic or Latinx,suspendisse,tincidunt,fermentum,fermentum,1,9.47,7.68,24,Disagree,3.15,7.34,3.85,16,Green,1.15,3.16,8.34,5,Disagree strongly,Disagree a little,Agree strongly,Agree strongly,Disagree moderately,Agree strongly,Agree moderately,Disagree strongly,Agree strongly,Agree a little,3.07,3.42,4.37,22,2,6,7,4,3,5,1,8,8.44,9.34,8.83,3,285,20,114,104,275,287,163,113,100,117,125,361,Pharetra porta nulla faucibus accumsan tempus amet pharetra dictumst. Dictumst ipsum nunc ridiculus.,
2023-03-02 21:51:01,2023-03-02 21:51:01,Survey Test,100,0,True,2023-03-02 21:51:01,R_37O5ja1SKNmOakm,test,,Man,,1971,South Carolina,"Some college, no degree","Native Hawaiian or Other Pacific Islander,Prefer not to say",Unknown,dignissim,sollicitudin,fringilla,ullamcorper,3.49,4.59,7.4,42,Agree,5.12,9.45,9.23,45,Blue,2.81,5.23,9.62,16,Agree a little,Agree a little,Neither agree nor disagree,Agree moderately,Agree a little,Disagree a little,Neither agree nor disagree,Disagree strongly,Disagree strongly,Neither agree nor disagree,0.91,9.1,7.48,28,6,4,3,7,1,5,2,3,4.21,5.37,6.91,33,276,89,162,342,264,326,181,132,214,227,104,45,Ligula. Ultrices arcu dolor aenean atque interdum ullamcorper egestas suspendisse enim. Tempor. Tellus cursus.,
